Date,Service,Message
"2022-05-07T02:38:01.330Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:38:01.330Z	e7e1fb13-b851-4eba-bdf8-785dbd2d79a7	INFO	[dd.trace_id=299473437084342499 dd.span_id=8289123394170975248] The event with eventId eb8c6ed8-98d3-43c8-aa42-d7fef4c060b6-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:37:52.230Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:37:52.230Z	07ea3751-fd52-486d-a256-d300d2ec885e	INFO	[dd.trace_id=8430531040210802818 dd.span_id=7929060080758548309] The event with eventId c426e07d-e237-4432-bd54-44863a700833-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:37:43.168Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:37:43.168Z	2e3858e3-1e25-4f1f-9e2c-62d04d7f5928	INFO	[dd.trace_id=4992000098563541829 dd.span_id=1514468033362236362] The event with eventId fce6f782-3824-45ea-be9f-62f772b0ba3c-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:37:40.366Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:37:40.366Z	832fe7b6-77ca-46cc-a95e-bd7cb4d7763d	INFO	[dd.trace_id=4544031467876130653 dd.span_id=3831202011185864539] The event with eventId 974d1e77-21cd-4f5c-b7e4-42010fa1f532-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:37:27.098Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:37:27.098Z	5b21ce8d-7ee5-4cc2-bbc4-a451779eb612	INFO	[dd.trace_id=7079979377321310123 dd.span_id=234361002470028540] The event with eventId ae43c4cb-3aa7-44b0-b179-6ba3f1d85a86-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:37:25.208Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:37:25.208Z	f92b6e0e-43f1-49ff-8a7f-b8abbcc5334f	INFO	[dd.trace_id=2626696480660220143 dd.span_id=7105029678663170678] The event with eventId 821bd571-6768-4b35-9ad4-51e13c16f158-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:37:24.244Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:37:24.244Z	1b390e38-9713-402d-95d3-f6697706a561	INFO	[dd.trace_id=217843225639539714 dd.span_id=2793666520861986583] The event with eventId 0226e1db-1efc-4168-8149-4e2561158241-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:37:24.242Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:37:24.242Z	6b4493e0-2bcf-4f9a-93b0-d47c7de807f5	INFO	[dd.trace_id=2674803300292162080 dd.span_id=6556597342195879416] The event with eventId eb8c6ed8-98d3-43c8-aa42-d7fef4c060b6-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:37:24.028Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:37:24.028Z	95e97cf2-c3a5-4250-b6d3-6d1c4530fc8f	INFO	[dd.trace_id=4733564533931490838 dd.span_id=9153388570418575344] The event with eventId 58c6a430-d542-492f-ba58-ac2a027c82ee-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:37:21.990Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:37:21.990Z	4498ff71-bf60-4a26-8ede-d2a6839a36ae	INFO	[dd.trace_id=8456656521524521670 dd.span_id=2115397443773471405] The event with eventId 186bd473-3390-4a16-8f1b-e247d03a7a4d-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:37:20.893Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:37:20.893Z	e00065cb-1ff1-401d-a738-3c936981ee3f	INFO	[dd.trace_id=8339196608929129536 dd.span_id=837366234828656080] The event with eventId 8ee0eef4-5844-48c4-beaa-7d59e4a443a0-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:37:20.694Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:37:20.694Z	09d4f901-17f8-4824-b3a1-3d37246d27f8	INFO	[dd.trace_id=8540503020004179924 dd.span_id=4994965456212040886] The event with eventId ae177a76-a5b0-48cd-a76d-ba0fc82c917d-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:37:20.435Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:37:20.435Z	0f15e735-5577-4a3b-8498-119ba94e970b	INFO	[dd.trace_id=2998501426832039655 dd.span_id=4757522196673499165] The event with eventId 6bacf50e-40e7-481d-bc3a-2cf89b9a8c16-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:37:11.444Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:37:11.444Z	925587ed-2962-4ea6-bcd3-5f6adf594067	INFO	[dd.trace_id=5953366870665227287 dd.span_id=4629360210070196816] The event with eventId 693f9a94-3b6d-40f3-a816-bd9ed3ae9b87-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:36:43.068Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:36:43.068Z	90707a0e-5202-4d3c-803e-d4eab28de99e	INFO	[dd.trace_id=8643707621585246593 dd.span_id=3680522231291981221] The event with eventId eb8c6ed8-98d3-43c8-aa42-d7fef4c060b6-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:36:41.445Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:36:41.445Z	4c835585-519e-451f-8a7d-2d98ccda1395	INFO	[dd.trace_id=5418072296258991154 dd.span_id=2968384231050974634] The event with eventId 58c6a430-d542-492f-ba58-ac2a027c82ee-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:36:41.378Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:36:41.378Z	c2b219ce-3ce2-459d-8d7a-f55455208318	INFO	[dd.trace_id=3600374667751069184 dd.span_id=5871164467729378698] The event with eventId 0226e1db-1efc-4168-8149-4e2561158241-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:36:40.227Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:36:40.227Z	a160e071-42a2-4280-b7b0-3202509eee6b	INFO	[dd.trace_id=2815600064656331055 dd.span_id=8537233514410477069] The event with eventId 186bd473-3390-4a16-8f1b-e247d03a7a4d-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:36:39.204Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:36:39.204Z	5b097333-8ebb-4bda-a321-5352cb0eb9ce	INFO	[dd.trace_id=1191468548622474307 dd.span_id=5204703530508342104] The event with eventId 3c5a3526-4e35-4b01-aed3-72fb2adbf168-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:36:38.683Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:36:38.683Z	3e746994-1232-4a4a-9ca8-c360f4a2733d	INFO	[dd.trace_id=6152457132946424469 dd.span_id=1816638220912693453] The event with eventId ae177a76-a5b0-48cd-a76d-ba0fc82c917d-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:36:36.865Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:36:36.865Z	3f6ff333-e48e-4d23-aa1b-11ef5b54632c	INFO	[dd.trace_id=8243426118146980909 dd.span_id=6455893209607816076] The event with eventId 8ee0eef4-5844-48c4-beaa-7d59e4a443a0-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:36:35.720Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:36:35.720Z	75bc9a6f-421d-45b8-9ade-b4681db3014b	INFO	[dd.trace_id=8130155230772181161 dd.span_id=1696617825972527956] The event with eventId 6bacf50e-40e7-481d-bc3a-2cf89b9a8c16-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:36:33.137Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:36:33.137Z	29ae7950-1f63-4e9a-b0d2-363e8004a30d	INFO	[dd.trace_id=9124704071172607640 dd.span_id=5098745662482862001] The event with eventId b6f33590-b268-4573-9252-1b7a026cc5b9-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:36:22.069Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:36:22.069Z	9c0597f7-63d4-4ad2-8fd1-a4523c9dd4fb	INFO	[dd.trace_id=4315636083706608285 dd.span_id=331652226396141484] The event with eventId ae43c4cb-3aa7-44b0-b179-6ba3f1d85a86-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:36:16.330Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:36:16.330Z	28831ca1-c8f3-4c16-baf6-16e4da863e89	INFO	[dd.trace_id=1165250651421611877 dd.span_id=8804456715542411699] The event with eventId 821bd571-6768-4b35-9ad4-51e13c16f158-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:36:12.199Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:36:12.199Z	f81a5658-f3e1-4d92-8126-93f4ad017a11	INFO	[dd.trace_id=8993033050267387289 dd.span_id=6274592645761942232] The event with eventId eb8c6ed8-98d3-43c8-aa42-d7fef4c060b6-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:59.999Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:59.999Z	82f1d82a-f7c2-48fa-bcbb-f31c7720b0ed	INFO	[dd.trace_id=5778184741419807296 dd.span_id=2924372979896540700] The event with eventId 0226e1db-1efc-4168-8149-4e2561158241-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:59.936Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:59.936Z	167692e6-2012-4c65-b57b-352a2f725111	INFO	[dd.trace_id=6669251335889917008 dd.span_id=7568902638672886017] The event with eventId 58c6a430-d542-492f-ba58-ac2a027c82ee-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:58.278Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:58.278Z	7d118dc0-355a-43b3-a718-884fa6edf148	INFO	[dd.trace_id=5712949848931817254 dd.span_id=5522306397758751288] The event with eventId 186bd473-3390-4a16-8f1b-e247d03a7a4d-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:57.123Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:57.123Z	e3d1787c-face-4d88-8514-6ab8c69debd0	INFO	[dd.trace_id=4178365007080832191 dd.span_id=6721818227226298701] The event with eventId 8ee0eef4-5844-48c4-beaa-7d59e4a443a0-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:56.661Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:56.661Z	77f61819-9792-432a-b3fe-d062a58dd41b	INFO	[dd.trace_id=8347116950667202370 dd.span_id=45552415162169470] The event with eventId ae177a76-a5b0-48cd-a76d-ba0fc82c917d-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:54.861Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:54.861Z	c4da77cd-a5b8-4d23-b449-a9d965068d82	INFO	[dd.trace_id=3464511833821563061 dd.span_id=3290294625097844848] The event with eventId 6bacf50e-40e7-481d-bc3a-2cf89b9a8c16-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:53.861Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:53.861Z	ffb54217-76df-4f6e-a548-854547473241	INFO	[dd.trace_id=4368460968506209232 dd.span_id=6466273166832447693] The event with eventId 3c5a3526-4e35-4b01-aed3-72fb2adbf168-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:52.503Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:52.503Z	921f9160-1712-4ff0-817e-a24429032cb0	INFO	[dd.trace_id=5044349737229641109 dd.span_id=1325205559376678863] The event with eventId c2a32778-4757-4b1d-a276-b8fd151ae972-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:51.864Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:51.864Z	fdcb66e0-7912-4f9e-8386-b4c68f64ca4b	INFO	[dd.trace_id=3549363556775774188 dd.span_id=1152330414998856152] The event with eventId b6f33590-b268-4573-9252-1b7a026cc5b9-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:50.301Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:50.301Z	dbda4d70-e813-4e94-9e5b-4e46ae4aa00e	INFO	[dd.trace_id=7642682420302901234 dd.span_id=9089946126405135897] The event with eventId 15ff01e9-bbb5-4083-b859-c01e48703e4c-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:50.212Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:50.212Z	4446f807-971c-4d85-84ce-7b2316a5b5f2	INFO	[dd.trace_id=909673551087121249 dd.span_id=8207968170708254220] The event with eventId caca97d5-6fa7-4c29-8e99-c076644b1400-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:21.246Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:21.246Z	c5c41a3f-609e-4f78-a8f0-66c0260e787b	INFO	[dd.trace_id=650891372401198183 dd.span_id=6137719498751680192] The event with eventId 58c6a430-d542-492f-ba58-ac2a027c82ee-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:19.465Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:19.465Z	0b940ea8-cd4b-4bfb-ab5b-d9c3aaeb3f46	INFO	[dd.trace_id=3854405885530323747 dd.span_id=6315370077434242210] The event with eventId 186bd473-3390-4a16-8f1b-e247d03a7a4d-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:19.455Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:19.455Z	6c66e683-1515-40f7-9d1e-301200748faf	INFO	[dd.trace_id=7711751658378743532 dd.span_id=5756674504535848653] The event with eventId 3c5a3526-4e35-4b01-aed3-72fb2adbf168-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:17.972Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:17.972Z	8ebf12c2-a64c-4ee8-b5cd-6a3fd1d1a56d	INFO	[dd.trace_id=5929048481361614995 dd.span_id=3557249107776352069] The event with eventId b6f33590-b268-4573-9252-1b7a026cc5b9-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:17.500Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:17.500Z	e99ac59e-ff44-48a4-b2cb-6d0c822cc99b	INFO	[dd.trace_id=2861052461347987332 dd.span_id=5722473444137481146] The event with eventId c2a32778-4757-4b1d-a276-b8fd151ae972-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:15.742Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:15.742Z	1e82d771-e09d-421b-bebb-e9f108de99bc	INFO	[dd.trace_id=8683324637111456382 dd.span_id=2906169614903174602] The event with eventId 15ff01e9-bbb5-4083-b859-c01e48703e4c-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:15.505Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:15.505Z	6cfb863c-626a-4fbc-ab08-626a18e73ebf	INFO	[dd.trace_id=6823985998889680325 dd.span_id=8384769648027317635] The event with eventId caca97d5-6fa7-4c29-8e99-c076644b1400-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:14.007Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:14.007Z	ca334b6f-e892-421f-a880-4b3c780bba5d	INFO	[dd.trace_id=1277283172451886343 dd.span_id=6421438414936923437] The event with eventId 6e77b8cf-d9a6-4d6b-8720-fa97c0de5135-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:13.760Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:13.760Z	e109febb-c9bf-4311-bddb-e9622ea33ae7	INFO	[dd.trace_id=8414631086968737037 dd.span_id=8253260744934641942] The event with eventId 003aeabe-d8a2-44c5-8617-c6702906639e-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:11.579Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:11.579Z	fb814155-def6-44e8-acd5-8a29e9598e35	INFO	[dd.trace_id=4505186863402847176 dd.span_id=3957716332206021333] The event with eventId 23288392-4afa-476a-b9a9-759b92714225-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:10.425Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:10.425Z	b75f7ffd-37be-440f-b51d-3ef5a22e29e7	INFO	[dd.trace_id=3805263105122197983 dd.span_id=8501117976228882799] The event with eventId 9d5f195a-7da8-4dcb-84c3-f5c730d81ef2-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:09.881Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:09.881Z	e4f31efc-15cd-4567-9fe8-217646e112d1	INFO	[dd.trace_id=1910691793091695451 dd.span_id=1406403641419221604] The event with eventId 835adcf4-55a4-4f76-b917-5533728b0912-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:35:03.992Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:35:03.992Z	2cb4757a-d02c-4af1-944c-798ea4e8944d	INFO	[dd.trace_id=8518602204607585793 dd.span_id=3339843750312901987] The event with eventId ae177a76-a5b0-48cd-a76d-ba0fc82c917d-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:34:56.351Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:34:56.351Z	63c615d2-4f9a-407c-993f-270b043e20c0	INFO	[dd.trace_id=6269535557978022490 dd.span_id=4797093216348181613] The event with eventId 8ee0eef4-5844-48c4-beaa-7d59e4a443a0-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:34:38.502Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:34:38.502Z	f21fd401-284c-4376-9dd7-1bca28c1dc21	INFO	[dd.trace_id=2061060166536765231 dd.span_id=763197084034066753] The event with eventId 6bacf50e-40e7-481d-bc3a-2cf89b9a8c16-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:34:33.347Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:34:33.347Z	b9771deb-e980-40db-a951-bf0b5848734d	INFO	[dd.trace_id=7219028917220772074 dd.span_id=9192929807605105368] The event with eventId 3c5a3526-4e35-4b01-aed3-72fb2adbf168-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:34:29.598Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:34:29.598Z	96c91f21-234f-4aa1-bc8f-a24d1b365dfa	INFO	[dd.trace_id=2962192031270723640 dd.span_id=5931941717523313915] The event with eventId c2a32778-4757-4b1d-a276-b8fd151ae972-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:34:27.930Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:34:27.930Z	7e6c8f82-3ed7-4a70-a8ba-841e6653e271	INFO	[dd.trace_id=3288643016502415906 dd.span_id=3317363707304947281] The event with eventId 15ff01e9-bbb5-4083-b859-c01e48703e4c-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:34:26.979Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:34:26.979Z	2a34e1f7-a896-4101-95ad-0eb514eb638b	INFO	[dd.trace_id=5351293149942486337 dd.span_id=2760702612597037769] The event with eventId 003aeabe-d8a2-44c5-8617-c6702906639e-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:34:26.121Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:34:26.121Z	f772990e-0ff7-48d1-a545-dac7e2c95f25	INFO	[dd.trace_id=6871117765725464872 dd.span_id=9192827012048707134] The event with eventId caca97d5-6fa7-4c29-8e99-c076644b1400-accountSyncMulesoft was updated with sent status"
"2022-05-07T02:34:24.470Z","""olimpo-consumers-mulesoft-app""","2022-05-07T02:34:24.470Z	a3f39e4e-0984-44d5-a523-f716b5f44a66	INFO	[dd.trace_id=1964953083785287633 dd.span_id=2770740170750699433] The event with eventId 6e77b8cf-d9a6-4d6b-8720-fa97c0de5135-accountSyncMulesoft was updated with sent status"
