Date,Service,Message
"2022-05-06T18:04:41.201Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:41.201Z	3bd3148c-61cb-43b3-9387-8a226c328c00	INFO	[dd.trace_id=6537427248071978500 dd.span_id=8843080064194140477] The event with eventId 25910a24-ee77-4b12-b49f-a58c08096afb-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:38.719Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:38.719Z	1234e71e-cc3e-4c87-a6b8-6cd0811270fc	INFO	[dd.trace_id=8058821471555234597 dd.span_id=6411759143360855932] The event with eventId 79ab2c94-3c69-4d1c-8219-a4a61b358154-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:38.120Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:38.120Z	47a23312-c298-46e0-89ba-63e555f68da3	INFO	[dd.trace_id=8753046257781408952 dd.span_id=455587558558908743] The event with eventId efd89330-50fd-4fc3-8485-b7ef33d10211-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:37.603Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:37.603Z	8e881e71-8c9e-4f3a-97ce-6d35b731c96a	INFO	[dd.trace_id=3013282345798139335 dd.span_id=5556043748298104189] The event with eventId 34577e71-9173-4c14-a8ab-c25ad1fb729c-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:27.274Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:27.274Z	f641d93b-c75c-49ed-9de8-620810352be0	INFO	[dd.trace_id=882851195084287044 dd.span_id=7740496039537592932] The event with eventId 53629c71-6bbb-4244-891f-1737aa657a3a-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:26.739Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:26.739Z	46e2a87d-1eef-4782-ad32-e97f6fa4e9d4	INFO	[dd.trace_id=3062332345757470588 dd.span_id=6276988588520282692] The event with eventId 9adadc17-4c7f-4365-bd8b-f0d78528ee3e-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:26.647Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:26.647Z	1d661310-e259-4008-96a1-40f87ca43d13	INFO	[dd.trace_id=1324050035566810620 dd.span_id=4701423146309319721] The event with eventId 45cdec63-fa1f-4e86-be58-4a7774962898-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:24.067Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:24.067Z	9bd2640e-4f7f-46d0-b584-db8937005dde	INFO	[dd.trace_id=404821542805852014 dd.span_id=8471951411377978693] The event with eventId bf602d25-39ce-44f6-a2ea-135df0c3066d-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:24.029Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:24.029Z	751f23d7-b76e-4b88-89aa-c3e5e5328476	INFO	[dd.trace_id=6754881863346381149 dd.span_id=787271676278121491] The event with eventId 909b76e9-0d71-451f-8dfb-f69c7c12e167-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:23.851Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:23.851Z	43a32c84-79e0-4ee1-9b14-40e497852b2f	INFO	[dd.trace_id=3804941387099890141 dd.span_id=2262481218718052542] The event with eventId 0d346c4c-3589-4864-b346-5c9ee57baf3e-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:14.621Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:14.621Z	4cb7be06-59aa-49a0-aacc-5342d96fdfb6	INFO	[dd.trace_id=163375810054737221 dd.span_id=2971707083862536950] The event with eventId 09bf6b38-3b9e-4fd2-81f0-9b41693f08e0-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:14.192Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:14.192Z	9e001827-12cd-4f67-b6ee-6bab29c3b4f9	INFO	[dd.trace_id=3104748060562051419 dd.span_id=3401140905170493385] The event with eventId 84a5240f-07cf-41fd-8429-1aa9ef72abc0-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:13.911Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:13.911Z	c98ce757-1de5-40b1-bfd8-73a957111c7e	INFO	[dd.trace_id=7317390934046918192 dd.span_id=2821310708135012986] The event with eventId eb6bc805-e07f-4e60-8f7c-f75b8a2cf470-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:11.243Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:11.243Z	ada00fed-5f50-4687-943c-dfa977950c25	INFO	[dd.trace_id=167348435871946799 dd.span_id=5842088939428103042] The event with eventId 907ed106-d0b7-4e88-af0e-a5cbc8beb905-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:11.118Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:11.118Z	ad4cc1a2-3d57-42f2-b462-289d5b3500d0	INFO	[dd.trace_id=6035648770351718181 dd.span_id=1605887341483230304] The event with eventId 2afa8d56-499a-4ce1-ba9b-c77e5ef2eb4c-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:08.519Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:08.519Z	9eeb2877-151c-4577-85da-26bf684b27ee	INFO	[dd.trace_id=5492809654141247128 dd.span_id=2655347991790114071] The event with eventId 5acfd92e-6311-4e61-ba15-08420fdb899e-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:08.512Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:08.512Z	4a63e1e8-8243-46bb-8e75-842096b74632	INFO	[dd.trace_id=2203225048839931412 dd.span_id=1345450415885233287] The event with eventId 8cb418e8-66c0-4ddf-8d2e-2a6b6ab4cf6c-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:05.831Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:05.831Z	0c5fd74b-ac46-4387-9548-22450cd72a3b	INFO	[dd.trace_id=6979450018046835539 dd.span_id=6740515408203986961] The event with eventId 6937bb55-af09-4b36-bb97-d66d971bd815-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:05.720Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:05.720Z	bf46264b-8dab-4023-a304-f68832ef4d17	INFO	[dd.trace_id=2639205165365763912 dd.span_id=1203036739882314308] The event with eventId 504f65cb-8c95-4456-ad3b-6f43ba4b3f68-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:03.675Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:03.675Z	1383270f-fde4-4014-a3b2-1be1292da8ef	INFO	[dd.trace_id=8958539978155928634 dd.span_id=495980257019072265] The event with eventId d702ca9b-98fd-4645-a605-7e4a7add41aa-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:03.468Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:03.468Z	d6b98bf2-1255-4763-8af8-08a9d9883926	INFO	[dd.trace_id=3649598698463888373 dd.span_id=1490875921831215105] The event with eventId 6e9e5ffc-c37c-4e46-a962-7c0f9898b8f2-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:03.395Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:03.395Z	be7079b5-0de8-47ba-bedf-074547d5922c	INFO	[dd.trace_id=1642569721104304444 dd.span_id=2721050814103959733] The event with eventId 923edd9d-6923-4847-b687-bf5d36be3180-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:01.153Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:01.153Z	bcdd8b53-6d46-44e8-ad56-19a5c6e5e724	INFO	[dd.trace_id=632209201188726135 dd.span_id=849676928536696260] The event with eventId ae9390f2-7cf9-4873-80cd-195ea394c612-accountSyncMulesoft was updated with sent status"
