Date,Service,Message
"2022-05-06T15:44:06.213Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:44:06.213Z	956f4350-361a-461e-aaf2-1445d3dc214f	INFO	[dd.trace_id=3476658267562278956 dd.span_id=3675452401536078972] The event with eventId 41f396fe-e631-4c10-b5cb-b3cdb1f74420-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:44:06.165Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:44:06.165Z	e5ea7a7c-4d40-42e4-850c-c76bcf358480	INFO	[dd.trace_id=9019212546381107187 dd.span_id=5819625182306642185] The event with eventId d5ccc572-842f-4db2-8bf1-a531abab00c8-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:44:06.164Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:44:06.164Z	eeb871c6-cb8b-4dcf-a4ab-aeefa8533420	INFO	[dd.trace_id=3687047570523075937 dd.span_id=8058119596681996046] The event with eventId 58a03d36-4533-4a19-a457-30535dc805b5-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:44:03.826Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:44:03.826Z	728eaffc-9349-4f31-96c7-c62a8a489b29	INFO	[dd.trace_id=968368011434640562 dd.span_id=390338582565463556] The event with eventId 1b48828e-2ddc-4fb5-bda5-126207e1a3e3-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:44:03.712Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:44:03.712Z	2635f82f-498b-4308-8d26-86008d10662a	INFO	[dd.trace_id=7775294264315586061 dd.span_id=5614661827672779733] The event with eventId 56e4afe4-5282-4afd-a554-5263aef80e3b-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:44:03.695Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:44:03.695Z	bebc3209-5bbe-453a-89e5-18939c5b8edd	INFO	[dd.trace_id=6943505416367193077 dd.span_id=4325100147652665781] The event with eventId 42353e05-efa7-4252-a36a-0667607f97a8-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:44:01.355Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:44:01.355Z	d30d393e-3210-40f3-8e21-bfb16406ab8e	INFO	[dd.trace_id=2619386189317138451 dd.span_id=2202812238666845559] The event with eventId e44e124b-59ed-44e8-a697-5033ea0816ba-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:44:01.292Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:44:01.292Z	2c344267-a969-48e9-9517-de83d25789a0	INFO	[dd.trace_id=3694070813987336981 dd.span_id=2465983184682715576] The event with eventId 38dfd592-cdbc-43c5-8bd7-1d76d8a869ef-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:44:01.062Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:44:01.062Z	108b0435-c0ed-4802-9e0d-9ece87110bfb	INFO	[dd.trace_id=6522775380693952094 dd.span_id=4846688355389975495] The event with eventId 21a94b3c-c559-4758-b45b-b142845e2b5d-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:44.054Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:44.054Z	1298d17f-9ecb-4fac-a4de-7f475dc83698	INFO	[dd.trace_id=5989047172696536791 dd.span_id=3905801096390480015] The event with eventId de8c12e8-a295-4c27-889f-8a774dcd7f90-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:44.034Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:44.034Z	36b97706-6451-480d-bdee-e6e2fd61de8b	INFO	[dd.trace_id=8324381510705148274 dd.span_id=4337989203575678066] The event with eventId a2cf9e87-d47e-4b3a-aa5b-1e7957d33f9c-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:41.692Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:41.692Z	786f86b4-30d6-424a-ad9f-6b4b027d9da6	INFO	[dd.trace_id=367685965876596731 dd.span_id=5158200786696731088] The event with eventId 70777755-3331-4115-8477-51bf50312a40-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:41.544Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:41.544Z	9c449268-cae3-459f-b95d-2a841d48e698	INFO	[dd.trace_id=5477181961300227272 dd.span_id=5420700950870109837] The event with eventId 6a43e269-c931-45b8-b96c-67ef2a4c5892-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:39.447Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:39.447Z	f3454d0e-bdb2-4740-af64-69df762f29e1	INFO	[dd.trace_id=8048509490003477364 dd.span_id=4431773670740416186] The event with eventId c52d97af-def8-4db7-8ce9-b72b42942d47-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:39.284Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:39.284Z	14516953-c9bb-43da-8da0-f483483cc879	INFO	[dd.trace_id=3928682238673998742 dd.span_id=3336809485824357406] The event with eventId 6d389a26-fe7b-40ba-8cb1-6d92afe8167c-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:37.202Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:37.202Z	fda581b3-4ea9-4c58-a6db-68238ca16ada	INFO	[dd.trace_id=8238370118132029746 dd.span_id=746832293004890307] The event with eventId 58a03d36-4533-4a19-a457-30535dc805b5-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:36.874Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:36.874Z	672db337-44ce-462b-bbdd-1ade44659309	INFO	[dd.trace_id=1550678762921126352 dd.span_id=5993993747163865222] The event with eventId 41f396fe-e631-4c10-b5cb-b3cdb1f74420-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:36.825Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:36.825Z	dae486e5-5db9-4630-a91c-5dc298ab91ad	INFO	[dd.trace_id=2344328078274639645 dd.span_id=5357598251602131789] The event with eventId d5ccc572-842f-4db2-8bf1-a531abab00c8-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:34.323Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:34.323Z	39d5de13-89d6-4fd2-b3e8-6d62caf1754a	INFO	[dd.trace_id=7155789117259909510 dd.span_id=7516485869761108176] The event with eventId 1b48828e-2ddc-4fb5-bda5-126207e1a3e3-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:33.977Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:33.977Z	36745bf5-83a6-40df-8817-35ef4e161e24	INFO	[dd.trace_id=3222066161446238270 dd.span_id=7727244378784883936] The event with eventId 42353e05-efa7-4252-a36a-0667607f97a8-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:33.722Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:33.722Z	8095cb51-3bd8-48e1-a736-3b10b2d44924	INFO	[dd.trace_id=8068846376753195363 dd.span_id=1786123483059515054] The event with eventId 56e4afe4-5282-4afd-a554-5263aef80e3b-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:30.847Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:30.847Z	24d8f1e6-e7bb-49d8-9ef4-19ffc1f2237e	INFO	[dd.trace_id=2707487276312578156 dd.span_id=6497768242038055236] The event with eventId e44e124b-59ed-44e8-a697-5033ea0816ba-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:30.815Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:30.815Z	8558e1a7-e28d-48f7-b905-5a05fb91bb26	INFO	[dd.trace_id=701167375521503362 dd.span_id=4023506535635154484] The event with eventId 38dfd592-cdbc-43c5-8bd7-1d76d8a869ef-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:28.987Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:28.987Z	c0563e49-e024-4cde-baa7-be6c5f6b1820	INFO	[dd.trace_id=3663086739446986526 dd.span_id=5752077939743086946] The event with eventId 6808a9ea-8ff9-484d-bfe9-ca412427be53-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:27.690Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:27.690Z	bd7dd7c3-76e7-4c5a-80d6-033397573728	INFO	[dd.trace_id=7057678393374121215 dd.span_id=5079192763480493148] The event with eventId 97517aa1-6acb-406f-acd7-6b7e4e5e6b50-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:27.607Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:27.607Z	d366fcad-7eaf-4e4c-96c8-77ae37c84b99	INFO	[dd.trace_id=9797797498013437 dd.span_id=156076934042276213] The event with eventId 21a94b3c-c559-4758-b45b-b142845e2b5d-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:25.095Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:25.095Z	d27cdd9f-47d9-48cd-9744-f24a93ee0d57	INFO	[dd.trace_id=2357883493525264383 dd.span_id=2025167502885252574] The event with eventId c2ef1885-a0ee-44e7-9b55-1b2b49846166-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:25.022Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:25.022Z	b5ec269b-db2f-422e-bee1-e373b2fa58fc	INFO	[dd.trace_id=5350321306180636737 dd.span_id=3754066945705567595] The event with eventId b9e69eff-ae60-4d02-9d9a-a1f0174c789f-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:23.835Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:23.835Z	66079024-6acb-40e7-aad8-7b569fd6caaa	INFO	[dd.trace_id=2104334237663356352 dd.span_id=5891635983885576611] The event with eventId 6ff9fa73-5ea5-418b-b1b8-94b4ba91ed07-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:22.540Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:22.540Z	13e554ad-37b2-4ec4-ad1c-21568c606c3d	INFO	[dd.trace_id=3864524966482402280 dd.span_id=953546348919639105] The event with eventId e1919ab5-a27a-48cf-979c-fd54dbe6029a-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:22.473Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:22.473Z	b130671d-2c7a-4cea-9324-0470491377c9	INFO	[dd.trace_id=4697469335806257182 dd.span_id=6390826632706775574] The event with eventId 12134878-dbe0-49fa-87cf-2b70646e8ca9-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:17.130Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:17.130Z	b9a7e5f9-54fd-4782-915d-7d8b837d0981	INFO	[dd.trace_id=298950335917398129 dd.span_id=464800379095898758] The event with eventId f370e329-67b6-4598-b840-a55af2f51fc3-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:17.038Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:17.038Z	6bef43e0-b9c3-461a-a48a-43de977d1606	INFO	[dd.trace_id=5578520574796234567 dd.span_id=393773676030628334] The event with eventId 733ad689-f0ef-434a-9671-4b6643fe2e56-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:11.517Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:11.517Z	d61f7dbe-e878-4b3c-9da7-64c6d4e5b864	INFO	[dd.trace_id=876672400411325220 dd.span_id=2565390753322612525] The event with eventId 1bd842a9-747a-429c-a3ef-f23185b8e46f-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:43:03.811Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:43:03.811Z	e677ad08-97ed-4f38-81da-d774743695fc	INFO	[dd.trace_id=911581855934426711 dd.span_id=5305894541979551853] The event with eventId f657f442-03a1-460f-873e-42976858e530-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:47.015Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:47.015Z	1534aa6b-a096-4b0e-a423-94916bca5c2b	INFO	[dd.trace_id=4047190946362488018 dd.span_id=8919976244626057499] The event with eventId 58a03d36-4533-4a19-a457-30535dc805b5-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:44.847Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:44.847Z	cb7ac83f-8b58-4c3f-92cf-9bbf8ba4f1b6	INFO	[dd.trace_id=6575269548602220857 dd.span_id=3909429875756060165] The event with eventId e44e124b-59ed-44e8-a697-5033ea0816ba-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:44.800Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:44.800Z	72b5bb3e-fc3f-470c-aae8-e0bef1fb6a3a	INFO	[dd.trace_id=3423430472028985543 dd.span_id=5212914885391661322] The event with eventId 41f396fe-e631-4c10-b5cb-b3cdb1f74420-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:44.800Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:44.800Z	37966d9b-2c11-4099-a4b7-f76e65cf8cf6	INFO	[dd.trace_id=5261861365213344227 dd.span_id=4967294210606977078] The event with eventId d5ccc572-842f-4db2-8bf1-a531abab00c8-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:42.536Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:42.536Z	b30a95a9-6f17-4249-8936-0b9e7d6a1f0e	INFO	[dd.trace_id=6280347888606187093 dd.span_id=8823880169770494992] The event with eventId 6808a9ea-8ff9-484d-bfe9-ca412427be53-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:42.506Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:42.506Z	df97ef87-615a-4367-9f77-9ccbe2a9b3eb	INFO	[dd.trace_id=6068834021262028867 dd.span_id=6019458792345212056] The event with eventId 21a94b3c-c559-4758-b45b-b142845e2b5d-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:42.286Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:42.286Z	02c3b740-2951-4909-80c3-92079d86b312	INFO	[dd.trace_id=3892120418102353813 dd.span_id=1894769053311705113] The event with eventId 97517aa1-6acb-406f-acd7-6b7e4e5e6b50-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:39.530Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:39.530Z	b579eb79-473b-4514-8233-ed6e4b5684b0	INFO	[dd.trace_id=6677695410039493074 dd.span_id=6920082656399107880] The event with eventId 12134878-dbe0-49fa-87cf-2b70646e8ca9-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:39.523Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:39.523Z	39d08edb-d970-4789-a260-86ac0257bea0	INFO	[dd.trace_id=8437329349688172381 dd.span_id=4881135516635621323] The event with eventId c2ef1885-a0ee-44e7-9b55-1b2b49846166-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:39.243Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:39.243Z	9bb834f2-ab03-4b27-b7c4-b462bce05f53	INFO	[dd.trace_id=3168897409114355772 dd.span_id=4708265153728857023] The event with eventId b9e69eff-ae60-4d02-9d9a-a1f0174c789f-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:35.975Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:35.975Z	94696fc6-441a-4018-a86f-8912c9f8f85b	INFO	[dd.trace_id=7729846148754726050 dd.span_id=4613407997015547509] The event with eventId e1919ab5-a27a-48cf-979c-fd54dbe6029a-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:35.914Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:35.914Z	1bc098bd-a9a6-4b73-955d-e6648d164d89	INFO	[dd.trace_id=148100377057771593 dd.span_id=9121999372147836818] The event with eventId fcd2e7d4-d485-4ebc-b3a0-927439144c6d-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:35.826Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:35.826Z	756cb496-e81e-4e82-a82c-6a562a8c3cb1	INFO	[dd.trace_id=1766053766922314920 dd.span_id=132204806536603040] The event with eventId 6ff9fa73-5ea5-418b-b1b8-94b4ba91ed07-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:33.453Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:33.453Z	0cc69fea-c30a-41be-a925-8ea2d95eb043	INFO	[dd.trace_id=7804618446309261580 dd.span_id=7523771955275284430] The event with eventId 1f3d18be-bd69-450d-9877-f5fea4ba85f7-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:33.412Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:33.412Z	075fc264-1c9a-43ec-a527-0d8bca4efe2e	INFO	[dd.trace_id=4536167879383740742 dd.span_id=621569802536826186] The event with eventId 8d12b4a9-fd85-4456-8b47-9fe3043c3d69-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:33.309Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:33.309Z	cf680d8b-6cec-4873-8aef-01b057718720	INFO	[dd.trace_id=4323038485820913233 dd.span_id=2098667077277007861] The event with eventId 60567b59-581b-4c4a-94f1-39dfd76671c0-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:29.809Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:29.809Z	d56a5a34-67ad-4cec-a447-d7858fcea8e0	INFO	[dd.trace_id=3310831371498796861 dd.span_id=4929349600816165637] The event with eventId 758dfa69-dd2d-4c71-a2cb-4fefd00833a3-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:29.682Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:29.682Z	b06d7bad-5e76-45e2-9d54-eec0b7097ad9	INFO	[dd.trace_id=2445758183927518417 dd.span_id=8810855842893754003] The event with eventId 74054f51-a123-4883-b288-15d862af278b-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:29.568Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:29.568Z	96cb5a9e-b9a6-42a1-bee0-d7c8e3b51673	INFO	[dd.trace_id=7832921811512175913 dd.span_id=891336015145539119] The event with eventId 4f48ce5e-7cb1-459a-a749-dd77a5cea93b-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:26.830Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:26.830Z	8cc1f2cb-3293-4adb-9134-5538563b641f	INFO	[dd.trace_id=3523094908876239578 dd.span_id=123815145513204394] The event with eventId 42353e05-efa7-4252-a36a-0667607f97a8-accountSyncMulesoft was updated with sent status"
"2022-05-06T15:42:24.522Z","""olimpo-consumers-mulesoft-app""","2022-05-06T15:42:24.522Z	2bfa831f-57eb-474b-bfef-3409904b24ba	INFO	[dd.trace_id=5710864470421066650 dd.span_id=6716505696205587643] The event with eventId 1b48828e-2ddc-4fb5-bda5-126207e1a3e3-accountSyncMulesoft was updated with sent status"
